id,businessLineSlug,categorySlug,type,nameEn,nameAr,shortDescEn,shortDescAr,longDescEn,longDescAr,amountMinEgp,amountMaxEgp,tenureMinMonths,tenureMaxMonths,installmentPeriod,flatInterestRatePct,decliningInterestRatePct,adminFeePct,adminFeeMinEgp,adminFeeMaxEgp,insuranceRequired,minDownPaymentPct,earlySettlementFeePct,latePaymentFeePct,isActive
cmo4zmck2874jp9teja2g7qmz,consumer-financing,watercraft,WATERCRAFT,Watercrafts - Corporate,الوسائل المائية - الشركات,A watercraft & boat financing option built for corporate and business customers.,تمويل الوسائل المائية والقوارب - باقة الشركات.,"A watercraft & boat financing option built for corporate and business customers, offered at an above-average cost for added flexibility with a 20% down payment. A 20.08% flat rate (35.2% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 15,000,000.","تمويل الوسائل المائية والقوارب - باقة الشركات، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 20.08% (متناقص 35.2%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 15,000,000 جنيه.",5000,15000000,6,60,MONTHLY,20.08,35.2,,30000,,FALSE,20,3,10,TRUE
cmk5mgw0cutvndpy7qup5s06v,consumer-financing,watercraft,WATERCRAFT,Watercrafts - Staff,الوسائل المائية - الموظفون,An employees-only watercraft & boat financing programme.,تمويل الوسائل المائية والقوارب - باقة الموظفين.,"An employees-only watercraft & boat financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 15,000,000.","تمويل الوسائل المائية والقوارب - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 15,000,000 جنيه.",5000,15000000,6,60,MONTHLY,13.76,24.5,,0,,FALSE,0,0,10,TRUE
cm4rpzvzmamsk32rx9t5yutk5,consumer-financing,watercraft,WATERCRAFT,Watercrafts - Premier,الوسائل المائية - بريمير,A premium (Premier) tier of watercraft & boat financing.,تمويل الوسائل المائية والقوارب - الفئة المميزة (بريمير).,"A premium (Premier) tier of watercraft & boat financing, offered at an above-average cost for added flexibility with a 20% down payment. A 19.39% flat rate (34.05% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 15,000,000.","تمويل الوسائل المائية والقوارب - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 19.39% (متناقص 34.05%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 15,000,000 جنيه.",5000,15000000,6,60,MONTHLY,19.39,34.05,,30000,,FALSE,20,3,10,TRUE
cmn9ofrq46hg13z2qdgcpb5w6,consumer-financing,watercraft,WATERCRAFT,Watercrafts - offer,الوسائل المائية - عرض,A limited promotional watercraft & boat financing offer.,تمويل الوسائل المائية والقوارب - عرض ترويجي محدود.,"A limited promotional watercraft & boat financing offer, offered at an above-average cost for added flexibility with no down payment required. A 19.39% flat rate (33.48% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 15,000,000.","تمويل الوسائل المائية والقوارب - عرض ترويجي محدود، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 19.39% (متناقص 33.48%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 15,000,000 جنيه.",5000,15000000,6,60,MONTHLY,19.39,33.48,,30000,,FALSE,0,10,10,TRUE
cmwmzwhxermlwilx58ikd429h,consumer-financing,education,EDUCATION,Education,Education,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at an above-average cost for added flexibility with no down payment required. A 19.09% flat rate (33.55% declining), terms run 6–12 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 19.09% (متناقص 33.55%)، وفترة سداد من 6 إلى 12 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,12,MONTHLY,19.09,33.55,,30000,,FALSE,0,5,10,TRUE
cm74ioee1w79sa2pgvj3fhbzl,consumer-financing,education,EDUCATION,Education Institution,Education مؤسسات,A education & tuition financing option for institutions.,تمويل التعليم والمصروفات الدراسية - باقة المؤسسات.,"A education & tuition financing option for institutions, offered at a mid-range cost with no down payment required. A 18.14% flat rate (31.95% declining), terms run 6–12 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - باقة المؤسسات، ويُقدَّم بتكلفة متوسطة بدون مقدم. بمعدل ثابت 18.14% (متناقص 31.95%)، وفترة سداد من 6 إلى 12 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,12,MONTHLY,18.14,31.95,,30000,,FALSE,0,5,10,TRUE
cmi19o6bht73o65wnchomkpf6,consumer-financing,education,EDUCATION,Education Corporate B,Education الشركات (ب),A education & tuition financing option built for corporate and business customers.,تمويل التعليم والمصروفات الدراسية - باقة الشركات.,"A education & tuition financing option built for corporate and business customers, offered at an above-average cost for added flexibility with no down payment required. A 18.58% flat rate (32.7% declining), terms run 6–12 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - باقة الشركات، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 18.58% (متناقص 32.7%)، وفترة سداد من 6 إلى 12 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,12,MONTHLY,18.58,32.7,,30000,,FALSE,0,5,10,TRUE
cmd5zjyper7xhrla6a3xb2xbc,consumer-financing,education,EDUCATION,Education - Staff,Education - الموظفون,An employees-only education & tuition financing programme.,تمويل التعليم والمصروفات الدراسية - باقة الموظفين.,"An employees-only education & tuition financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 6–12 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 6 إلى 12 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,12,MONTHLY,13.76,24.5,,0,,FALSE,0,0,10,TRUE
cminp9s0fqxjlalvtqierfopp,consumer-financing,education,EDUCATION,Education - Premier,Education - بريمير,A premium (Premier) tier of education & tuition financing.,تمويل التعليم والمصروفات الدراسية - الفئة المميزة (بريمير).,"A premium (Premier) tier of education & tuition financing, offered at a mid-range cost with no down payment required. A 17.9% flat rate (31.55% declining), terms run 6–12 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة متوسطة بدون مقدم. بمعدل ثابت 17.9% (متناقص 31.55%)، وفترة سداد من 6 إلى 12 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,12,MONTHLY,17.9,31.55,,30000,,FALSE,0,5,10,TRUE
cmfnrgffyi93dti4qxxemt120,consumer-financing,education,EDUCATION,Masters Degree - Non-Coded,الماجستير - غير مرمَّز,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at an above-average cost for added flexibility with no down payment required. A 19.09% flat rate (33.55% declining), terms run 6–36 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 19.09% (متناقص 33.55%)، وفترة سداد من 6 إلى 36 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,36,MONTHLY,19.09,33.55,,30000,,FALSE,0,5,10,TRUE
cmzn0brta4y9xn0sa0dtb0vko,consumer-financing,education,EDUCATION,Masters Degree - Coded,الماجستير - مرمَّز,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at a mid-range cost with no down payment required. A 18.14% flat rate (31.95% declining), terms run 6–36 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة متوسطة بدون مقدم. بمعدل ثابت 18.14% (متناقص 31.95%)، وفترة سداد من 6 إلى 36 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,36,MONTHLY,18.14,31.95,,30000,,FALSE,0,5,10,TRUE
cmglaupodsx5p9vri36i6e7s1,consumer-financing,education,EDUCATION,Masters Degree - Corporate B,الماجستير - الشركات (ب),A education & tuition financing option built for corporate and business customers.,تمويل التعليم والمصروفات الدراسية - باقة الشركات.,"A education & tuition financing option built for corporate and business customers, offered at an above-average cost for added flexibility with no down payment required. A 18.58% flat rate (32.7% declining), terms run 6–36 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - باقة الشركات، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 18.58% (متناقص 32.7%)، وفترة سداد من 6 إلى 36 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,36,MONTHLY,18.58,32.7,,30000,,FALSE,0,5,10,TRUE
cmq7s0k6223lhd3rxjazr6sb6,consumer-financing,education,EDUCATION,Masters Degree - Staff,الماجستير - الموظفون,An employees-only education & tuition financing programme.,تمويل التعليم والمصروفات الدراسية - باقة الموظفين.,"An employees-only education & tuition financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 6–36 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 6 إلى 36 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,36,MONTHLY,13.76,24.5,,0,,FALSE,0,0,10,TRUE
